comment,date,class
Ironfur is as exiting to press as Demon Spikes or ShieldBlock/ignore pain,"Nov 15, 2022 5:54 pm",Druid
"At some point the tank role was redesigned so that each tank spec has what is called “active mitigation”, where outside of large defensive cooldowns, players must now actively use short defensive abilities to mitigate damage. Every tank spec has one of these, it is not unique to just Guardian Druid’s Ironfur as someone in this thread has already pointed out. These abilities do just that, reduces damage you take. It was never intended to be an ability that does directly damage.","Nov 15, 2022 6:06 pm",Druid
"You are complaining about an active mitigation ability not doing any damage. You further go on to state that it should be entirely passive, which defeats the purpose. You’re proposing tanks play exactly like a DPS role that has extreme passive mitigation. Except this already exists via armor, passives that greatly reduce damage taken already, and things like dodge/parry/block.","Nov 15, 2022 6:11 pm",Druid
"Sorry, your request to just fully DPS as a tank spec and take zero damage is a pipe dream. Its not going to happen. As a tank, you need to have some kind of thought input on when to use your abilities to reduce incoming damage. That is what separates a good tank from a bad tank.","Nov 15, 2022 6:15 pm",Druid
"My suggestion to you is to kindly educate yourself on the tank role, or just play a DPS instead. Tanking isn’t for everyone.","Nov 15, 2022 6:19 pm",Druid
Umm…… relax dude.,"Nov 15, 2022 6:20 pm",Druid
What he’s asking for isn’t out of the ordinary.,"Nov 15, 2022 6:21 pm",Druid
Guardian druids already had this option in BFA through the use of azerite traits. Each stack of Ironfur granted us a stackable agility buff along with it. Making Ironfur an active part of our dps.,"Nov 15, 2022 6:33 pm",Druid
"Furthermore, there are traits, talents and covenant abilities that passively stack Ironfur. Its not a strange request. These things exist.","Nov 15, 2022 6:36 pm",Druid
"As I noted previously, I came to Guardian after playing Prot Paladin the last two expansions. Shield of Righteousness is an active mitigation ability that also does damage. It feels much better than pressing Iron Fur. That is literally the entire point of the thread.","Nov 19, 2022 12:25 pm",Druid
Aoe nerfing Tear open wounds is the good call. This will put us in a good stop and take us out of the OP spot light. Thanks for listening blizzard,"Nov 18, 2022 6:17 pm",Druid
Tear is like 5% of Feral’s overall…lol,"Nov 18, 2022 6:33 pm",Druid
That’s exactly what I wanted a small nerf to just push us into not OP area. I’m just glad we didn’t get gutted which blizzard is famous for,"Nov 18, 2022 6:41 pm",Druid
"This isn’t even a nerf, it’s an aoe cap on the direct damage of primal wrath’s additional effect.","Nov 18, 2022 6:52 pm",Druid
So…. This?….,"Nov 18, 2022 6:53 pm",Druid
Remains unchanged.,"Nov 18, 2022 6:59 pm",Druid
"Lmao….
Not that 100k was a lot.","Nov 18, 2022 7:02 pm",Druid
Lol your back bro hahaha. Sad guy. Put me on ignore and move on please,"Nov 18, 2022 7:05 pm",Druid
No way…. This is too stupid to ignore.,"Nov 18, 2022 7:16 pm",Druid
also….,"Nov 18, 2022 7:45 pm",Druid
Called it.,"Nov 18, 2022 7:59 pm",Druid
"Although…. the damage wasn’t even nerfed.
Just reduced after 5","Nov 18, 2022 11:34 pm",Druid
"So, again…. This…","Nov 19, 2022 7:22 am",Druid
Completely unaffected.,"Nov 19, 2022 8:14 am",Druid
It’s great that you are still happy with the class. Guess what after this nerf I’m also happy now we can move on. I got what I wanted (a small nerf) now we are good to go,"Nov 19, 2022 9:52 am",Druid
Not sure what you have to be happy about.,"Nov 19, 2022 10:39 am",Druid
You don’t run m+ at any level worth mentioning and you don’t have a Druid.,"Nov 19, 2022 11:31 am",Druid
This isn’t a nerf.,"Nov 19, 2022 11:40 am",Druid
Reduced damage dealt past 5 targets is a nerf. You should look up what a nerf is hahaha .,"Nov 19, 2022 11:41 am",Druid
Keep thinking what ur thinking I’m happy with the changes,"Nov 19, 2022 11:42 am",Druid
Are there any addons to track how much rage you’ve spent building up to a wildfire burst?,"Nov 18, 2022 10:28 am",Druid
Or perhaps with weakauras?,"Nov 18, 2022 10:45 am",Druid
I get lost sometimes on how much I’ve spent then pop frenzy and then ironfur and burst while at full hp lol,"Nov 19, 2022 3:58 am",Druid
Ya i was curious about this soo i can know when im gonna get a good chunk of healing to not waste a regen.,"Nov 19, 2022 9:51 am",Druid
https://wago.io/tA3rJHY5f 10,"Nov 19, 2022 11:39 am",Druid
"Hi there, I had this macro that would switch between forms depending on where I’m at but Dragonflight broke it for my Guardian spec. I had two versions and I don’t remember which one worked, but here they are.","Nov 19, 2022 2:44 am",Druid
They work in Balance spec but not Guardian…Idk how to fix em.,"Nov 19, 2022 3:29 am",Druid
"I’ve used this one for a long time. Basically by default it goes to the fastest form available and if you want a specific form like cat, bear, or moonkin/treant you hold shift, ctrl, or alt respectively.","Nov 19, 2022 10:12 am",Druid
"If you need help customizing it to your liking, let me know and I’ll try to help out.","Nov 19, 2022 11:37 am",Druid
"BFA, of all expansions, had a superb class design in regards to balance druid. Starsurge empowered both Wrath and Starfire and you had to keep balance between these buffs as they could only stack up to 3 each.","Oct 30, 2022 8:15 pm",Druid
"Then Shadowlands removed that and we ended up with “spam spell A for 15 seconds, spam spell B for 15 seconds” because iT wAs BeTtEr BeFoRe. Boring but somewhat coherent… I guess.","Oct 30, 2022 9:45 pm",Druid
And now… You don’t even need to cycle between eclipses anymore? You just spam the same spell forever with the occasional two casts of the second spell? What even is this mess? Did someone even test this?,"Oct 30, 2022 9:48 pm",Druid
"Ive mained resto, feral and guardian… Wanted to give balance a try in prepatch and w t f, ive no idea what this spec is supoused to do, why do i have so Many buttons, i understand eclipse but i also have stellar flare, that Moon spell, convoque, starsurge, an astral generator buttons, a mushroom button, its like wtf, button bloat anyone? How the f am i supoused to play this? Makes no sense to me… Why not just making something like this spell is good during the day and this one during the night, would be cool if our astral form was different depending on the eclipse we r in … Im also summoning fearie dragons and launching star wolves? Again, w t f…","Oct 30, 2022 10:15 pm",Druid
"I loved BFA balance, but it had one huge downside: there was very little incentive to hard cast spells. I’m not a fan of Eclipse, but it at least sees us casting Wrath and Starfire. I think that was the plan behind Eclipse becoming a core mechanic. I’m going to do more testing to see if I want to play balance as my main in Dragonflight instead of my arcane mage.","Oct 30, 2022 10:22 pm",Druid
i find the wowhead raid build fun. i feel like im weaving in abilities instead of just spamming my casts in between surges.,"Oct 31, 2022 4:02 am",Druid
Yeah not a fan of it currently.,"Nov 4, 2022 12:49 pm",Druid
"I feel so much weaker, when most my other characters feel just as strong if not stronger.","Nov 4, 2022 7:25 pm",Druid
"I thought it was something I was doing wrong, but I’m just going to put it down to poor balancing thanks to us not being max level again with the current iteration of our specs.","Nov 4, 2022 8:24 pm",Druid
"That, or I need to work out a better build… The cookies ain’t cutting it for me.","Nov 4, 2022 10:21 pm",Druid
"Balance is currently modeled after cooldown stacking burst windows. If you don’t have a trinket, eclipse, spell/talent generating AP, Ravenous Frenzy ending with a Convoke rolling during your cooldowns every 1-2 minutes while you dump Starsurges buffed by Rattle the Stars you won’t be doing good damage","Nov 5, 2022 3:14 am",Druid
"Im struggling to even play it, between 3 dot spells (moon, sun, stellar) and 25% reduced uptime (just goin with starter build set) im finding my dots are dropping off before i really make any casts. Its like i spend 80% of fight just trying to keep dots from dropping off.","Nov 5, 2022 8:54 am",Druid
There are guides to help you practice the rotation until you get the hang of it. I’m excited for more buttons.,"Nov 5, 2022 12:40 pm",Druid
What Balance really needs to be more fun is Wrath and Starfire to refresh the duration of their respective DoTs. I hate having to recast Moonfire and Sunfire as much as I currently have to.,"Nov 5, 2022 10:18 pm",Druid
The mushroom button is to summon shrooms irl so you’re at least not bored out of your mind while playing Balance.,"Nov 6, 2022 12:03 am",Druid
All the Balance Druid mains I know seem pretty pleased with it in beta.,"Nov 6, 2022 1:09 am",Druid
"I always hated the spec and wanted it deleted from the game, so I’ll just keep my opinion to myself.","Nov 6, 2022 8:21 am",Druid
"Circle of life and death is pretty much mandatory but yeah, it really sucks to have to reapply dots so often…makes sunfire duration something like 13 seconds.","Nov 6, 2022 8:38 am",Druid
"Glad I’m not the only one. It feels slow, lackluster, and clunky as hell.","Nov 6, 2022 11:31 am",Druid
I love feral and want to main it but I don’t like playing a class for ONE spec.,"Nov 6, 2022 11:34 am",Druid
"Simple as that. I have played balance druid since Warlords of Draenor and there has only been one expansion where it was executed correctly, that being Legion. The stackable change from Shadowlands to Dragonflight had a lot of players excited, then decisions were made on the design team to neuter it into almost nothing.","Nov 19, 2022 8:40 am",Druid
Thats it thats the post,"Nov 18, 2022 3:37 pm",Druid
"I’m curious too, seems under tuned to me personally. I tried to make a few different boomkin builds work and they all felt bad honestly, sad. Looks like I’ll primarily be playing resto this go around. The fairies are a cool idea!","Nov 18, 2022 3:46 pm",Druid
Also think im gonna go the resto route. I see these trees and i want to put all the spells i like in it but it doesn’t let me! So either way it feels gimped to me.,"Nov 18, 2022 9:31 pm",Druid
Pends what you mean by good? Does it have a fun playstyle and work? Yes. Is it the best of even close the best build? Not after it got nerfed while the other stuff got buffed.,"Nov 18, 2022 9:34 pm",Druid
It seems like it’s forcing me to chose fun or best. I think im gonna chose fun this time around. Or just main drac healing.,"Nov 18, 2022 10:10 pm",Druid
always the best way to do it!,"Nov 18, 2022 11:14 pm",Druid
I keep forgetting we’re getting more points too,"Nov 19, 2022 12:02 am",Druid
Cool idea but rather boring. Randomly summon Faerie dragons from periodic damage you don’t really control? Soooo cool. Seriously the right side is so much more fun!,"Nov 19, 2022 1:34 am",Druid
absolutely agree. the faerie dragons should get some abilities,"Nov 19, 2022 2:36 am",Druid
Just want to start with a time stamp clip.,"Nov 14, 2022 8:23 am",Druid
https://youtu.be/ESkOMBq3es8?t=30 46,"Nov 14, 2022 8:54 am",Druid
Thank you Mr. Beorn.,"Nov 14, 2022 11:15 am",Druid
"Might just be me but when I play guardian druid I’ve always envisioned it as a massive bear. Like the few seconds from the clip. A massive towering bear pushing aside enemies and shrugging of damage. My two notes, first would be perhaps that idea of the huge bear could be added on to in the future if that’s what people also like. Not a fan of my bear casting moonfire and regrowth but that’s just me, want more “rip and tear”.( the idea not the spells) Secondly, I find the bear form’s size is a bit small so I keep an Elixir of Giant Growth on me at all times if any of you also think that. Would be kinda cool to be a bear the size of a mount. Maybe like Black Paw sized.","Nov 14, 2022 10:03 pm",Druid
"https://www.wowhead.com/item=166428/blackpaw 14
https://youtu.be/P9DoxHSPXcA?t=51 15 Black paw in a video","Nov 18, 2022 8:04 am",Druid
~TY,"Nov 18, 2022 9:11 am",Druid
There was a missed opportunity for typhoon in bear form. We could do a massive backhand slap and push everything back.,"Nov 18, 2022 2:44 pm",Druid
"Hadn’t thought of that, thanks! I agree. I like the size of stonepaw but i don’t wanna be a rock","Nov 18, 2022 10:21 pm",Druid
At what point did they change cancel aura for exiting a shapeshift form back to caster form taking a GCD?,"Nov 18, 2022 7:31 pm",Druid
"Last I checked, it only triggers a gcd on the form you left. Meaning at the very least you couldn’t instantly shift back.","Nov 18, 2022 8:28 pm",Druid
As for other spells. You can freely cast. Instantly.,"Nov 18, 2022 10:02 pm",Druid
I cannot find this answer anywhere and no one in game seems to know either. I am trying to get the Feral form that requires the Rated BGs from Legion Artifacts. Does the Solo Rated count towards this? Im not a pvper and getting into a premade group is a no go for me.,"Nov 18, 2022 1:22 pm",Druid
As the title says. there are many flavors of treant out there. I think that once you learn the spell you should be able to go out and commune with areas that have the different versions of its look via the mobs in the area and unlock the other looks.,"Nov 16, 2022 9:37 pm",Druid
From the autumn leaves of Silvermoon to the wither wretches of the Felwoods.,"Nov 18, 2022 11:25 am",Druid
"Am I the only one that noticed this? I don’t quite understand the thought process behind making you cast Starfire twice (AoE) to give a buff to Wrath (Single-Target), and vice versa? Are the eclipse buffs meant to focus only on Moonfire or Sunfire damage increases? It really confuses my fingers when I want to get Lunar Eclipse for an AoE pull, but I have to cast two Wrath first instead of just pumping out my AoE spells.","Nov 16, 2022 8:47 pm",Druid
…wut?,"Nov 17, 2022 4:54 am",Druid
This is how eclipse has worked for as long as I remember. Casting one spell empowers the other. This is just another iteration of the same thing.,"Nov 17, 2022 8:48 am",Druid
This is the first version (I’m pretty sure?) where you can actually choose to enter the same eclipse over and over; previously we’ve always been stuck rotating from one to the other. Thank god that’s gone!,"Nov 17, 2022 9:14 am",Druid
I suppose it’s just the concept of casting them in an “opposite” manner that bothers me.,"Nov 17, 2022 8:05 pm",Druid
It’s just thematic flavor. It’s an eclipse so you are casting the one you want to eclipse thus making the other stronger,"Nov 18, 2022 11:15 am",Druid
"TL:DR I cannot seem to get Shadowmeld → Stealth to work anymore on my Feral. Did they break it, or could it just be something on my end? I’ve been playing Feral exclusively on Alliance for that one purpose for literally all of WoW. Going to be pretty depressed if it’s broken","Nov 17, 2022 8:45 pm",Druid
Works for my druid but i get weirdly stuck in combat now because of the faerie dragon,"Nov 17, 2022 9:59 pm",Druid
"Faerie dragon, necrolord kevin all kinds of pets that are in combat while you shadowmeld will keep you in combat. It’s pretty lame.","Nov 18, 2022 11:09 am",Druid
"Hello, fellow friends of the forest. What does everyone think of the new talent trees? It seems to be an unpopular opinion, but I rather like the update. It it easier to follow for me. Much like the way the Covenant things worked in Shadowlands.","Nov 3, 2022 9:58 am",Druid
Could really use some horizontal movement in the middle. You have to really invest in things you don’t really want/wont ever use for something you want at the bottom.,"Nov 3, 2022 11:12 am",Druid
It will probably be one of the first trees updated in 10.1 because of how outdated it is in the development process compared to all the other trees. It’s serviceable with nothing to be excited about.,"Nov 3, 2022 12:31 pm",Druid
I love the idea of the talent trees. And I can understand Druids will be a little harder having 4 specs to include.,"Nov 3, 2022 8:11 pm",Druid
But the current iteration of it leaves me underwhelmed. So many wasted points to get to the things I want. Other classes trees seem to flow a lot better.,"Nov 3, 2022 10:14 pm",Druid
I think you probably misunderstand what most of us are saying about the trees.,"Nov 3, 2022 10:47 pm",Druid
Are they an overall improvement from SL? Yes.,"Nov 4, 2022 12:39 pm",Druid
"What most of us are complaining about is how the druid trees are as compared to some of the other trees. For example, I tank on 5 toons. Warrior, Druid, DH, DK, and Pally. Warrior’s class and spec trees IMO are the gold standard. Not because they are overpowered, but because I feel I can really customize the build to how I want to play. The problem with the druid trees is that you almost have to look at one or two talents you are interested in on the last tier, and make a concerted effort to pick a good path there.","Nov 4, 2022 1:01 pm",Druid
"Warrior on the other hand, I can go from left to right back to left on the trees with relative ease and really customize it.","Nov 4, 2022 2:04 pm",Druid
"I believe the ingredients are there in the trees, just the trees need to be better arranged for the class tree and guardian tree.","Nov 4, 2022 2:27 pm",Druid
"Many of us are dedicated druids and love the class. I’m not giving up. Unless something really weird happens, druid will be my first to level cap in DF. It’ll be the first through the M+ grind, and probably the one that I will go for KSM on for the first season.","Nov 4, 2022 4:58 pm",Druid
This,"Nov 4, 2022 11:42 pm",Druid
"The Warrior tree is wonderfully done where we can easily customise what Talents to take, and which to sacrifice.","Nov 5, 2022 12:23 am",Druid
"If the care to the Guardian tree was taken in the same regard, this would be amazeballs!","Nov 5, 2022 12:28 am",Druid
"It doesn’t take much, but they need to have considered the layout of Prot Warrior.","Nov 5, 2022 1:23 am",Druid
"Right now, it’s serviceable, though extremely limited.","Nov 7, 2022 6:06 pm",Druid
The main tree sucks and bears tree was designed by a moron. Thats about what the vast majority of people think about it.,"Nov 7, 2022 6:24 pm",Druid
"I dont know…I dont see where the Druid Tree now is better then what we had in SL, at least for Feral/Guardian. Spec Trees, yes…but thats it.","Nov 18, 2022 12:17 am",Druid
"It’s good for some specs, it kind of a mess for others. I do vastly prefer it to shadowlands though.","Nov 18, 2022 12:53 am",Druid
"Every other class tree on my alts it feels like i am getting more going into prepatch but on druid all i feel like i am losing things and getting nothing really, or the new stuff we are grtting isnt that great","Nov 16, 2022 8:59 pm",Druid
The druid tree is super Okay and average.,"Nov 17, 2022 4:50 am",Druid
Balance:,"Nov 17, 2022 2:41 pm",Druid
"Druid trees has been so bonkers for the full beta and no devs are working on it and the ones that do make it even worse, can we get some positive changes","Nov 17, 2022 7:25 pm",Druid
I thought I was set on going DH (not my alt named DH) because my long time Guardian was falling deep down the toilet. These buffs helping it climb out enough to matter? Specifically in high tier M+?,"Nov 16, 2022 5:38 pm",Druid
Oh bear is basically the second best tank now. Tree still feels bad too go through because of how limiting it is but what we doo get to pick is very strong.,"Nov 16, 2022 6:03 pm",Druid
Also does very very nice offhealing with wildfire talent. Very interesting playstyle.,"Nov 17, 2022 11:24 am",Druid
"Right now, guardian is in a good position with SL legos and covenant effects, and the ability to take advantage of certain fated affixes to go MAXIMUM OVERMEME on the meters.","Nov 17, 2022 11:54 am",Druid
"At 70, they go back to lowest dps of all the tanks, just not by quite as depressing of a margin as before the 50% buff to all physical abilities (and brambles).","Nov 17, 2022 12:17 pm",Druid
"That’s kind of what it was looking like to me. I’ll still probably roll with it, because I don’t care for momentum and I’m really loving Feral having multiple build options for a change.","Nov 17, 2022 1:02 pm",Druid
Wildfire might’ve been buffed into being too strong. Berserk is nearly a healing CD if you’re getting increased rage from mangle so that you can pump out more group heals. I expect it will get tuned.,"Nov 17, 2022 1:17 pm",Druid
"Bear is in a good spot on live because our numbers and everything got pumped up. The trees are still a mess, and it’s not that fun to play. And it still lacks the real choices it needs in our class tree.","Nov 17, 2022 1:21 pm",Druid
"I’m overall not very happy with the state of bear druid, but I’ll play it anyway just because I love druids thematically and they won’t let a tank sit in a bad position for too long. (We might still be the “worst tank” but they generally keep all tanks pretty competitive)","Nov 17, 2022 3:58 pm",Druid
"I’m finding guardian to be very capable. I’m not saying I’m 100% happy with everything.
The class tree is mostly junk for guardian. you end up spending points on useless talents to get to the few you want, since we can’t easy drop bear form while tanking. Guardian tree is a bit of a mess and could definitely use a reorganization (like why is Elune’s Favored not in the right side of the tree, and why is blood frenzy on the ride side of the tree with moonfire when trash talents are on the left?). But after lots of trying different builds and the recent buffs, I’m happy with the build I""m running on the beta servers. Would I change some things, absolutely. But its in a good enough spot for me to still main guardian/resto, and my warrior will be 2nd tank.","Nov 17, 2022 5:35 pm",Druid
"There is a little flexibility with builds if you are creative. If you try to rebuild what SL had with the talent trees, you’ll be a be disappointed. If you look outside of that, there is some crafting you can do. For example, I’m not running incarn (hated it in SL), so instead went far left and right of the tree.","Nov 17, 2022 6:09 pm",Druid
"Is it top of the class for tanks? no. But its solid, with a little flexibility to customize.","Nov 17, 2022 6:27 pm",Druid
"And with the recent buffs, I’m actually quite enjoying the class now that I’ve worked in Dream of Cenarius and Wildfire into my builds. Add some new dimensions to the game and I feel more like my paladin and a proper resto/guardian hybrid, actually able to help my group out more now.","Nov 17, 2022 6:28 pm",Druid
so an advanced class does top dps by pressing “R” “F”,"Nov 14, 2022 2:16 pm",Druid
"A balance druid has to dot everything, build AP, stack starfall twice to do middle of the road dps.","Nov 14, 2022 4:56 pm",Druid
Thanks for the nurfs blizz. New class looks great…,"Nov 17, 2022 2:56 pm",Druid
Balance is a convoluted mess.,"Nov 17, 2022 4:03 pm",Druid
"Its the dh of casters , somebody tried to tell me the other day that devoststion evokers had thr same skill cap as a fire mage.","Nov 17, 2022 5:12 pm",Druid
I used savage roar in my rotation and it’s just not a thing anymore? Am I blind? I don’t see it as a talent…anyone know where it went?,"Nov 6, 2022 12:50 pm",Druid
It’s gone. Most players don’t like passive dps maintenance buffs that don’t alter gameplay at all. That damage increase is baked into the bleeds themselves now.,"Nov 6, 2022 12:53 pm",Druid
Damn. I can understand that but I being an introvert hate change and this new talent tree thing is ruining all my rotations and builds I’ve built over the last 10 years.,"Nov 6, 2022 12:59 pm",Druid
"Spend some time on it, you’ll find its all for the best.","Nov 6, 2022 4:46 pm",Druid
The new tree has feral feeling better than it has in ages.,"Nov 6, 2022 4:48 pm",Druid
"IDK if this is an introvert thing, I’m also introverted but don’t get upset when they remove spells/abilities.","Nov 7, 2022 12:09 pm",Druid
"Also at this point (making a bunch of these posts) you probably are right, they removed the spell.","Nov 7, 2022 4:35 pm",Druid
Feral is really fun right now. I don’t miss Savage Roar at all.,"Nov 7, 2022 6:10 pm",Druid
It had a really low pick rate yes but I still enjoyed it as part of my rotation for that extra energy boost. Sad to see it taken away.,"Nov 9, 2022 9:04 pm",Druid
"If the energy boost was what you liked about it, that’s been addressed with multiple other talents in our new tree.","Nov 10, 2022 5:06 pm",Druid
"Soul of the forest.
Tireless energy.
Predator
Omen/Moment of clarity.
Cat’s curiosity.
Relentless predator.","Nov 12, 2022 9:54 pm",Druid
