comment,date,class
"Sure. Enjoy your 35 abilities. I’m certain you’ve mastered how to use blast waves, dragon’s breath, ice nova, displacement, and all that other fluff added to our kit to make the class an absolute pain to play under pressure.","Nov 19, 2022 6:40 am",Mage
I’d say im doing pretty decent lol… 2.1 in RSS as frost without really trying too hard.,"Nov 19, 2022 11:18 am",Mage
"Hate to break it to you, but its actually good for the spec and the class as a whole. Now we have answers for the mobility creep melee have received for the last 2 expansions.","Nov 19, 2022 11:55 am",Mage
"Instead of giving us more abilities, they could’ve made the abilities that we already have better at what they’re supposed to do (Keeping an opponent away from you.) As frost, we shouldn’t even have blast waves. There should instead be a talent to give similar power to cone of cold.","Nov 19, 2022 12:21 pm",Mage
"Instead of giving us displacement, they could’ve simply given us some blink talent that resets the cooldown after receiving a CC effect or something.","Nov 19, 2022 1:04 pm",Mage
This game is stuck in the past if it thinks the solution to anything is bloating a class with abilities. MMO mouses aren’t something everyone likes using.,"Nov 19, 2022 3:37 pm",Mage
??? What does any of those spells have to do with damage…,"Nov 19, 2022 3:59 pm",Mage
Also speak for yourself having blast wave and db baseline is awesome. Give me more abilities,"Nov 19, 2022 5:51 pm",Mage
"Dont act like most people like pruning. Mop classes are mostly loved by people and df is mimicking mop. Also all of your pruning ideas i dont trudt in mostly because pruning sucks and blizz never adds those pruned options back into our kit or merged, classic or dev evoker is your only hope for one action bar gameplay.","Nov 19, 2022 6:10 pm",Mage
This is probably the weirdest take I’ve seen in a long time about utility.,"Nov 19, 2022 6:14 pm",Mage
Disclaimer: I have ADHD so learning isn’t natural to me and things that seem small/easy are sometimes like climbing a mountain.,"Nov 18, 2022 5:08 pm",Mage
"I read the WoWHead guide for fire mage and the rotation, heck, even the opener seem super complicated to get used to. In my mind Fire Mage players are 180 IQ geniuses, I just can’t figure the spec out no matter how much I put my mind into it.","Nov 18, 2022 5:09 pm",Mage
How do you guys do it?,"Nov 18, 2022 11:50 pm",Mage
"You can try using a rotation helper as a guide somewhat, but you can also watch videos too.","Nov 19, 2022 3:57 pm",Mage
"But don’t rely on the rotation helper though, just use it as a introduction to class.","Nov 19, 2022 5:28 pm",Mage
"it’s so infuriating how much people love it. It is designed to limit our mobility, not to give us power. Don’t you see that? And everyone accepts it as the best thing ever. Can we have a mage build not centered around the horrendous rune of power for once? FFS","Nov 11, 2022 2:39 am",Mage
"I don’t think they do though. The only people I’ve seen who say they like it are often shown to only care about the numbers, or want to feel superior with the “it’s just because you don’t know how to use it”. ROP in a raid environment is super easy to use (use CDs in that 15s gap when DBM says you can, much hard!) and if it were nerfed to a much lower damage gain those people would drop it like it’s hot.","Nov 11, 2022 3:14 am",Mage
"As said in other threads, the worst part about ROP is how much of the gameplay and power allocation for Mage centres around ROP. Getting rid of it would instantly open up more builds, more interaction and more fun.","Nov 11, 2022 8:25 am",Mage
"Yeah, you kind of said it.
I’m not a prolific class-tester, but off the top of my head I don’t know of any other talent that can be described like this: “YOU: Don’t move.”","Nov 11, 2022 1:11 pm",Mage
No one loves it. We are just forced to take it cause its an increase to dps. If we had another viable option we would drop it immediately.,"Nov 11, 2022 5:38 pm",Mage
"You forgot to add: “Now right after you dropped it, here comes a ground effect you NEED to move out of!”","Nov 11, 2022 9:55 pm",Mage
Im quite guilty…,"Nov 18, 2022 7:12 pm",Mage
"The moment i set it down, have sun kings blessing procs and pop my first sigil trinket is the moment i enjoy most about fire.","Nov 18, 2022 7:25 pm",Mage
Those 30k pyro crits at 280 ilevel is so juicy and fun.,"Nov 18, 2022 9:10 pm",Mage
I used to hate ROP…but now i enjoy it,"Nov 19, 2022 3:15 pm",Mage
"RoP give a 40% increased Damage 12 seconds every 45 seconds ( 27% of the time) MINUS a 1.5 seconds cast.
Globally that’s a roughly 10% increased DPS overall PLUS the synergy you get from TotM.","Nov 19, 2022 3:41 pm",Mage
"At 20%, TotM synergy is a + 8% damage for the 10 second window every 45 sec.
At 32% TotM its a roughly + 13% damage for a 10 second window every 45 sec
Let’s say 10% to round things up, that’s a 2.2% DPS increase overall.","Nov 19, 2022 4:18 pm",Mage
"We get so many cool utility with different schools of magic, from displacer to blast wave and db to fire\ice rings. When we get kicked on arcane we actually have something useful to press outside of nova or block now.","Nov 19, 2022 3:49 pm",Mage
This is the most fun i have had on mage in a long time. I dont know about the PVE side but as a casual i love all the new toys\utility we get for a fight.,"Nov 19, 2022 3:59 pm",Mage
I havent played arcane mage since legion and it feels even better than legion now which i never would of guessed was going to happen again.,"Nov 19, 2022 4:00 pm",Mage
Big thanks to the dev that made arcane just so fantastic to play.,"Nov 19, 2022 4:03 pm",Mage
I’m glad you’re enjoying yourself.,"Nov 19, 2022 4:07 pm",Mage
"I’m a long time Frost Mage main, and I’ll most likely be playing more Arcane myself due to the interesting lack of updates in the Frost Mage design/playstyle.","Nov 19, 2022 4:11 pm",Mage
"The only content I consume outside of campaign and the world is Arena. Arcane Mage will likely be my new main for DF. At least S1. Havoc DH has been my main for the last 6 years. The new talent tree and gameplay for Arcane Mage has me hooked. The change Mastery Savant and the new Arcane Surge are more exciting to me than Havoc DHs entire talent tree. I’ve collected almost all Elite appearances available to DH since 7.0 even reaching my first 2400 CR in SLS3, but I am excited to take that same determination and apply to it a new class.","Nov 17, 2022 9:36 pm",Mage
Here is the build I plan to go with for S1 subject to change and open to advice.,"Nov 18, 2022 2:26 pm",Mage
Cheers to the coming Dragonflight S1.,"Nov 18, 2022 9:34 pm",Mage
"I’d recommend Charged Orb instead of Arcane Familiar. I also don’t really believe Evocation and Siphon Storm are good choices, but time will tell.","Nov 19, 2022 3:45 pm",Mage
Seriously though…,"Nov 18, 2022 7:09 pm",Mage
Do you literally not GAF about classes besides melees?,"Nov 19, 2022 3:37 pm",Mage
My mage is 50 and haven’t played it in end game since WoD - but just came to express solidarity and complain on your behalf.,"Nov 18, 2022 9:26 pm",Mage
"I dont know !
Arcane just got buffed… so whats up ?","Nov 18, 2022 9:36 pm",Mage
"Salty devs who got killed by Frosties in early expansions still can’t let Frost get above mid-pack so they had to nerf them. Can’t have a spec be viable, not when Ion’s bruised ego is at stake.","Nov 18, 2022 10:05 pm",Mage
"It was to frost, my b for not explaining more","Nov 18, 2022 10:27 pm",Mage
"They nerfed orb by 15%, not sure why, we have been waiting for them to do something with frost and well they did, so bummed .","Nov 18, 2022 10:43 pm",Mage
"I wouldn’t stress to much as orb damage is included in the set and will be balanced out, They are tuning the AOE stuff ATM.","Nov 19, 2022 10:21 am",Mage
"Well, [Ignite] also got nerfed again pretty badly.","Nov 19, 2022 11:17 am",Mage
"I wouldn’t really call it tuning. For the past 3 expansions now all they’ve done is constantly nerf AoE because top players just gather everything up in M+ and AoE it down which doesn’t make for entertaining ESports viewing apparently. At this point I fully expect them to announce that all AoE will be disabled in M+ or get % nerfs like some abilities do in PvP. It’s truly tragic but that’s where we are, game is going down the drain because of ESportification.","Nov 19, 2022 1:53 pm",Mage
The post literally says tuning? In between seasons is when you tune stuff and try to get DPS in the same ballpark.,"Nov 19, 2022 2:10 pm",Mage
"The Warlock/Hunter meta was fun for one season, but it certainly wasn’t just the high end players, It was the majority of the playerbase blowing up the entire levels.","Nov 19, 2022 3:36 pm",Mage
Cascading Power: Consuming a Mana Gem grants up to 2 Clearcasting stacks.,"Nov 19, 2022 12:35 pm",Mage
The first arcane missiles does not interact with Amplification nor does it channel faster like its supposed to. It consumes a stack of clearcasting too.,"Nov 19, 2022 1:44 pm",Mage
Who else is gonna go for an evoker over mage since frost is getting shafted again?,"Nov 12, 2022 2:04 pm",Mage
I haven’t tried them yet. I don’t know if I’ll switch or not yet.,"Nov 12, 2022 2:43 pm",Mage
"I played evoker on the ptr, devastation in my opinion has one of the worst designed single target caster dps rotations i have ever played.","Nov 12, 2022 9:02 pm",Mage
"Great Utility and all, but man oh man that single target rotation is just awful. I wont be playing one until it gets fixed.","Nov 12, 2022 9:14 pm",Mage
"The single target rotation is just so clunky, no synergy on top of being hyper simple. Its honestly such a shame i was hoping for something like simple to pick up hard to master but there is not much to it at all.","Nov 13, 2022 4:08 pm",Mage
Mage feels more fun to play in my opinion. Maybe if they gave evoker some synergy between spells maybe a couple of interesting procs. But as it is the single target is very very very dull.,"Nov 13, 2022 5:28 pm",Mage
Frost mage is strong and fun.,"Nov 14, 2022 2:45 am",Mage
Frost mages are near the bottom at warcraft logs.,"Nov 14, 2022 2:47 am",Mage
"Tuning isnt done yet. Shadowlands had tuning up until raid launch, df will be the same.","Nov 14, 2022 3:51 am",Mage
So you just press buttons on cooldown and do more damage than most piano classes? Definitely rolling deva now!,"Nov 14, 2022 8:22 am",Mage
I think you’re going to be sorely disappointed if you think your getting a better package out of devastation evoker than you’ll get out of mage.,"Nov 14, 2022 1:18 pm",Mage
"Yup if you can count to 5 you should be able to parse quite high, even if you cant make it to 10 it will be fine.","Nov 14, 2022 6:10 pm",Mage
Evoker was on the PTR? I missed that.,"Nov 14, 2022 8:17 pm",Mage
"Also, every video I’ve watched of the Evoker show dps and healer using a mix of talents to create synergy between colors to buff spells and create synergy, while also maintaining a priority as well. And the charging system adds a nice flavor to the flow it seems like. These videos are from 3 days ago though, so pretty fresh. The Evoker looked nothing like you describe.","Nov 14, 2022 11:35 pm",Mage
Oh well. I’ll see for myself tomorrow.,"Nov 15, 2022 3:00 pm",Mage
They accidently allowed people to make them on friday and turn it off 24 hours later. I was lucky enough to make one and test one. I havent even brought dragonflight yet either.,"Nov 15, 2022 4:31 pm",Mage
"Yea utility is great but trust me the single target is awful. My gf who plays bm and is hyper casual abd likes easy to play specs who also played demon hunter on release, also hates it because the single target feels so bad.","Nov 15, 2022 7:37 pm",Mage
You can test it in a few days hopefully you are not as disspo8nted as i was with the single target,"Nov 15, 2022 8:41 pm",Mage
"I’ve mained this mage since 4 months after Vanilla wow was launched almost 18 years ago. For most of that time, I was arcane mainspec.","Nov 16, 2022 5:39 pm",Mage
But I will be maining a Devastation Evoker in Dragonflight … NOT my mage. Why?,"Nov 16, 2022 10:36 pm",Mage
"Am I missing something? When I portal to Boralus I am redirected to Stormwind after the loading screen. Is there some logic to this? My mage is lvl 41, don’t know if that makes a difference.","Nov 19, 2022 7:20 am",Mage
My other options are warlock and Spriest. I want to main a ranged this go around and I primarily pug m+.,"Nov 18, 2022 9:41 pm",Mage
Would you recommend mage? Is there enough challenge to stay engaged with it long term? Appreciate the replies!,"Nov 18, 2022 9:44 pm",Mage
"I mean, I’ve been playing a mage since Vanilla, so I’d say it’s been “engaging” long-term.","Nov 18, 2022 10:04 pm",Mage
I prefer Frost as my main spec because I feel like even if it doesn’t hit very hard you can still use abilities to slow and stop your enemies and kite them around long enough to kill them.,"Nov 18, 2022 10:47 pm",Mage
"Hi, I was trying to learn arcane and from what I understand part of the class is dealing with mana issues however ive never actually ran out of mana using my standard rotation. What am I doing wrong or not using properly that’s not having me deal with the mana issues the arcane spec has? I’m using my arcane blast to build the spender stacks and using them on the arcane barrage. Using missles on clear cast.
Using the touch of magi on cooldown bc I’m not sure the best time to use it.","Nov 4, 2022 11:49 am",Mage
"Other than that I’m using arcane surge that uses up my mana but even then it’s regaining quick enough it’s not a problem. Also, What skills use the most mana in arcane that cause the mana issue?","Nov 4, 2022 12:13 pm",Mage
"How much haste you working with? Its kinda changed alot with pre patch, mana problems are not generally an issue unless your in AOE or tons of haste, like M+ with the bonus. I am usally OOM heading into a boss fight and use EVO for the mana and buff. I like the new playstyle.","Nov 4, 2022 12:16 pm",Mage
"Not much it’s not even 60 yet, 57 spamming dungeons since 50. What’s eating your mana up in aoe situations?","Nov 4, 2022 12:25 pm",Mage
"In prepatch i cannot afford the points for mana adept and honestly, I dont mind using EVO if the AOE pull is extended. In M+ the haste bonus can be 30% or more, in addtion to Arcane tempo for another 10% more haste in aoe. (it can be pretty easy to dump charges with that much haste)","Nov 4, 2022 1:30 pm",Mage
"Its really fun, you really can put out more damage based on your mana management. I wouldnt worry about it now, but late game if you always have mana, its likely you could do more DPS in M+ by finding ways to dump it. In raids you really only get your damage windows and are generally short fights so this is less of a factor.","Nov 4, 2022 4:05 pm",Mage
"The only time I go low on mana is if I keep spamming Arcane Blast repeatedly at four Arcane Charges. With Arcane Orb and the man regeneration from Arcane Surge, I rarely feel the urge to do that.","Nov 4, 2022 6:13 pm",Mage
So a full charged blast is doing more damage but costing more mana? I’m new to spec and didn’t realize this. I thought we just always dump at 4 stacks! I could see how mana could drain that way.,"Nov 4, 2022 11:20 pm",Mage
"Arcane doesn’t play like your typical builder-spender classes. At least, not historically.","Nov 6, 2022 5:11 pm",Mage
Arcane mages used to want to sit at 4 arcane charges and just spam blasts away until they were oom and needed to evocate. That’s the reason that arcane still has to worry about their mana pool. Mana was a direct relationship to damage. More mana meant more potential damage.,"Nov 7, 2022 12:24 pm",Mage
"That being said, there’s so much else going on the spec right now that you can almost certainly build a playstyle that doesn’t need to care at all about mana consumption. I personally haven’t played around with builds much yet, but talents like Arcane Tempo encourage the exact playstyle you just mentioned.","Nov 18, 2022 10:01 pm",Mage
anyone finding their current incarnation horrible. By this i mean they disapate really fast i cast it and something hits it or me and they just flat out are gone in a few seconds.,"Nov 18, 2022 3:42 pm",Mage
Yes. They disappear quick. AOE destroys them. They’re trash now.,"Nov 18, 2022 5:39 pm",Mage
think its something they will fix i really liked using them as a survival tool and way to fight bosses,"Nov 18, 2022 8:55 pm",Mage
AoE shouldn’t destroy them and they shouldnt be so obvious which ones are fake in PVP.,"Nov 18, 2022 9:17 pm",Mage
And they should have a HP pool…,"Nov 18, 2022 9:28 pm",Mage
"I’ve just returned to the game after a long hiatus having left very early on in SL for a number of reasons but most importantly because I sincerely felt that SL was objectively the worst expansion in WoW’s history and simply couldn’t stomach playing it anymore, it just wasn’t fun. Of course this is just my perspective but it is colored by 18 years of experience playing the game and it is the first expansion ever that I chose to skip.","Nov 13, 2022 7:15 pm",Mage
"With the intro out of the way, as a long time Arcane Mage main I am genuinely interested in seeing what everyone thinks of the state of the spec going into DF.","Nov 16, 2022 12:19 pm",Mage
"Personally, I have mixed feelings about the shift from talent tiers to trees not because I don’t think it’s a better model but because I feel it did not accomplish all it could have and indeed seems to have been almost an afterthought (in some cases even appearing to have been amateurishly put together in an afternoon).","Nov 16, 2022 6:57 pm",Mage
"The Mage class tree is a bit of a hodgepodge but I find that I can easily arrive at a build I like. The Arcane spec tree, however, leaves me scratching my head.","Nov 16, 2022 8:17 pm",Mage
"First of all, it’s painfully obvious that the dev’s intent is for the Kyrian Harmony build to carry forward into DF almost exactly as it is now and continue to be the default or “meta” build. The problem is I loathed that build and as I said above quit playing altogether rather than being forced into it. The only other remotely viable build appears to revolve around the Arcane Orb capstone “Orb Barrage” but even that also pretty much requires taking the Arcane Harmony capstone. My problem there is that (1) Orb Barrage should have had the effect of the Mantle of the First Kirin Tor legendary from Legion and (2) it basically still plays exactly like the Kyrian Harmony build but without Radiant Spark.","Nov 17, 2022 10:01 pm",Mage
"This pretty much leaves me in the same boat I was in when I decided to quit SL i.e. without a viable Arcane build that I enjoy playing. As things stand right now if the expansion proves to be fun, breaking the bad streak since BfA, I will most probably end up playing very casually since no build I can cobble together that I also like will be competitive enough for serious endgame content. I’ve never mained anything another than my Arcane Mage so I very much doubt I would change that now though my main alt has always been a Destruction Warlock and they seem like so much fun now (certainly more than my beloved Mages).","Nov 18, 2022 5:39 pm",Mage
I could go on but I will leave it here and eagerly await feedback from my fellow Mages.,"Nov 18, 2022 8:26 pm",Mage
"Same boat as you, Played arcane for years now and was not a fan of Radiant spark in SL, I was a necrolord the entire time because rule of cool. As far as the tree changes go I was suprised Arcane Power as we knew it is gone , I was assuming surge was an alternative not a replacement, definitely feel the mana management game is gone. I can’t make myself abandon maging yet, but it’s sad I feel alienated from a spec I used to know backwards","Nov 18, 2022 9:06 pm",Mage
Seems like the Arcane Community is either dead or already in the throes of dying. /sigh. Thanks blizzard.,"Nov 10, 2022 6:41 am",Mage
If they had just done talents so that a more conventional playstyle was possible and viable I’d have come running back to Arcane (mained an Arcane mage for 6+ years).,"Nov 10, 2022 7:05 am",Mage
The flip to the Harmony playstyle along with an insane amount of ramp up before you even begin to do any real damage turned me off and now my mage will be an occasional alt to play when time allows.,"Nov 10, 2022 7:48 am",Mage
It does not help that something as simple as replacing the BfA Clearcasting graphic with the Legion Arcane Missile graphic has been ignored. Changing how Arcane Barrage determines whether mobs can be cleaved is another probably easy quality of life fix that seems to be ignored. It does not inspire confidence when even the low hanging fruit gets ignored.,"Nov 10, 2022 9:50 am",Mage
I’m still having to keep a mental tally of how many Arcane Charges I have. I wonder how long until that bug gets fixed.,"Nov 10, 2022 10:07 am",Mage
"There is some good stuff there, but still a good bit of stuff that should have been iterated on.","Nov 10, 2022 10:18 am",Mage
"I’m not playing mine currently only because I’ve always been a tank first, I had no issues doing keys as a Nightfae Arcane mage doing mongo burst on trash all through SL","Nov 10, 2022 11:42 am",Mage
Yes Arcane has it’s problems but I swear it’s one of the Niche communities that screams “ERMAGERDITSALLDYING” whenever something goes slightly awry,"Nov 10, 2022 11:46 am",Mage
That being said yes blizzard needs to pull their proverbial finger out.,"Nov 10, 2022 11:47 am",Mage
Is it bad that I’ve been playing Arcane Mage more in Beta/Prepatch than I have in years?,"Nov 10, 2022 11:54 am",Mage
"Hmmm, I am in the process of lvling an Arcane mage, currently lvl56 and love it. Not sure about a ramp up time for dmg. Tremendous bursts and fairly consistent dmg. Hard to kill for the most part. Considering maining Arcane this go round instead of fire. having a blast in PVP. Currently wrecking the battleground.","Nov 10, 2022 12:14 pm",Mage
we still out here,"Nov 10, 2022 2:16 pm",Mage
Arcane will never die. Dedicated community will keep this vibrant spec forever alive.,"Nov 12, 2022 12:40 pm",Mage
Arcane will never die. Dedicated community will keep this vibrant spec forever alive.,"Nov 14, 2022 8:54 am",Mage
hanging out with SV hunters,"Nov 14, 2022 9:00 am",Mage
"The arcane mages are still here, we’ve just given up on sharing our opinions. I’ve been playing arcane almost exclusively since Icecrown Citadel. I will probably continue to do so unless the spec is actually unplayable (like it was in BfA, in my opinion).","Nov 14, 2022 10:05 am",Mage
"The problem is that we, as a community, have been giving feedback for literally years about ways to improve the class and spec - both small and large - that have consistently fallen on deaf ears.","Nov 18, 2022 6:43 pm",Mage
"A lot of us hoped that a total revamp of the talent system would be the opportunity for Blizzard to make those changes, but instead they’ve ignored us. Again.","Nov 18, 2022 8:24 pm",Mage
"There’s a long list of things we’ve been asking for, and only a handful of them have been granted to us. Instead of listening to suggestions, Blizzard has been giving us things like Touch of the Magi, Radiant Spark, Arcane Harmony, Arcane Surge, and Siphon Storm. Instead of fixing the problems we have, they’ve basically just been throwing new spells at us in the hopes that one of them will magically fix one of our issues. To their credit, they usually do, but that’s mostly because the new stuff is too strong to not use (and they come with their own set of problems).","Nov 18, 2022 8:44 pm",Mage
Where in a arcane mages skill order would this ability be used? Beginning for damage output? At the end for mana regen after using up all your mana??,"Nov 14, 2022 11:03 pm",Mage
In DF you will be using it on the 3rd stack of radiant spark then using nether tempest into barrage into TOTM while barrage is in the air. But in pre-patch you just use it before radiant spark.,"Nov 15, 2022 12:16 am",Mage
"Ooof, just reading that sequence made my head hurt. Most folks, myself included, probably won’t even be able to execute that while sitting in front of a dummy let alone during a complex, movement and mechanic heavy boss fight.","Nov 15, 2022 8:14 am",Mage
As far as I am concerned Radiant Spark is an abomination and I would never needlessly complicate my life trying to use it in a rotation regardless of how much more DPS I can squeeze out of it. There’s a point where the cooldown stacking burst meta just gets out of hand and this is it for me. I drew the line at having to go Kyrian in SL and quit rather than being forced into that playstyle so there’s no way I am doing it in DF.,"Nov 15, 2022 8:42 am",Mage
"Arcane is always intimidating, but then once you sit down and try it for a few minutes, it becomes a lot more clear and easy.","Nov 15, 2022 9:06 am",Mage
"So many cd stacking makes me want to , I hope another build becomes viable.","Nov 15, 2022 9:08 am",Mage
"I hate nether tempest. It feels like a DoT, we are not a DoT class/spec.","Nov 15, 2022 9:13 am",Mage
"I know, I know, I’ve been playing it since before it was a proper spec and that’s never stopped me before but since SL it’s gotten too much even for me. I don’t even recognize the spec anymore, tbh.","Nov 15, 2022 11:26 am",Mage
"It’s not necessarily that’s it’s gotten worse, in fact there have been some core changes over the years that were quite nice, but this fixation with the cooldown stacking and burst meta that Blizzard can’t seem to get out from under is just driving me away more and more. Almost every DPS spec is like that now it’s just too much pressure and no fun to play.","Nov 15, 2022 1:59 pm",Mage
"Yeah I don’t like dots either and I am honestly surprised Nether Tempest triggers Arcane Echo. I guess technically it isn’t a dot but I certainly never thought of it as a direct damage ability either. Also, it’s been unviable for so long I had forgotten how silly it looks. It looks more like confetti going off rather than a “tempest” lol.","Nov 16, 2022 7:51 pm",Mage
"Yeah it does not look like a Tempest at all, and it is not fun to press.","Nov 16, 2022 8:24 pm",Mage
Arcane does not need to have a complicated rotation with stacking cd to be fun.,"Nov 16, 2022 8:34 pm",Mage
"I disliked arcane Harmony in SL because there is nothing on the UI that lets you know when you reach maximum stacks, but it was passable.","Nov 17, 2022 5:05 pm",Mage
Hoping Orb Barrage will be fun,"Nov 18, 2022 10:07 am",Mage
I just swapped Arcane Surge with Arcane Power from my previous rotation.,"Nov 18, 2022 10:35 am",Mage
so Arcane Surge → Radiant Spark → Touch of the Magi → 4xAB → ABar → then whatever is up until buffs run out.,"Nov 18, 2022 11:27 am",Mage
Rotation for the 45-second mini-burn is the same except replace Arcane Surge with Rune of Power.,"Nov 18, 2022 1:41 pm",Mage
I’ve abandoned any hope of being “good” at arcane anymore. I just don’t like how the “optimal” setup plays now. It’s too much micromanagement and too focused on its burst windows.,"Nov 18, 2022 2:50 pm",Mage
"I basically have a build that has Incanter’s Flow (cause Rune of Suck can go pound salt), builds up 4 arcane charges and spams AB and AM while staying at 4 arcane charges virtually indefinitely barring bad rng streaks of Temporal Anomaly giving too much time warp and not enough surge. Barrage is for aoe only except in cases where I have to drop my charges which is rare.","Nov 18, 2022 4:19 pm",Mage
"Skipped Shifting Power/Meter, Harmony, TotM, Spark and all the related nonsense. Skipped Orb Barrage cause I have better places to spend my talents (imo). All I do is build up my first 4 charges and never dump em in most cases. This ends up making the Impetus talent a 10% chance to get 10% more damage for 10 seconds since I am always at 4 charges when it procs.","Nov 18, 2022 5:56 pm",Mage
"I love Dracthyr (and could roll a dozen or so just for color variations), but Evoker as the only class is disappointing. Would pay to roll as a mage. Thanks.","Nov 18, 2022 11:26 am",Mage
"I wouldn’t be surprised if one day they let Dracthyr be other classes. They could even justify it in the lore by saying they’ve been asleep for 20,000 years so right now they have no knowledge of anything but Evoker, but as they mingle with the “modern” world they learn the ways of Azeroth’s mortal races.","Nov 18, 2022 11:40 am",Mage
I would also love to see them get more classes in the future. And while they’re at it they need to make those hulking dracthyr without the wings playable. They would make amazing tanks and melee DPS.,"Nov 18, 2022 1:31 pm",Mage
"As for Evokers, I actually really like them. I haven’t tried Preservation yet but Devastation plays beautifully. It’s a very simple, granted maybe a little too simplified, and straightforward rotation that flows together pretty seamlessly.","Nov 18, 2022 2:36 pm",Mage
