comment,date,class
Against Heroic and Mythic wanna be guilds/players we show better because the person playing makes a difference more than class/spec.,"Sep 1, 2022 1:11 pm",Demon Hunter
"When you isolate the review to only the top percentage of players, assuming that top DPS = top play, we see that given the same full on effort that Havoc’s kit doesn’t keep up.","Sep 2, 2022 9:30 am",Demon Hunter
Warlocks ain’t at the top because they’re played by teen age prodigies.,"Sep 2, 2022 11:41 am",Demon Hunter
"I try to play other, better classes but I can’t put DH down. It’s the most fun I’ve had in the game in so long. I don’t care if I’d be better playing Blood instead of Veng, anything instead of Havoc, DH is my passion… And now they’re doing all these changes, bringing back old things I loved, make combinations I couldn’t before. Seems like things are gonna liven up!","Sep 2, 2022 3:53 pm",Demon Hunter
"Season 1-3 this class was omega bad. Maybe the worst (not talking about pvp).
S4 - it’s hands down THE WORST.
And clownZZARD barely touched it for the WHOLE addon.
Random in everything, astronomical cd, no burst, AOE CAP XDDDDDDDDDD.","Sep 2, 2022 5:29 pm",Demon Hunter
Soooo… yeaaahhh…,"Sep 2, 2022 6:34 pm",Demon Hunter
Keep your hopes high but don’t expect much.,"Sep 3, 2022 6:27 pm",Demon Hunter
If it’s bad in beta 10.0 - it’s a big chance it will be bad till the end of time.,"Sep 3, 2022 10:40 pm",Demon Hunter
"But, yet again, if you don’t raid at all - I meeeeaaannn… like… do whatever…, no?","Sep 6, 2022 7:47 pm",Demon Hunter
"Looks like now we have to choose between it and demonic as a talent (on beta, at least). Not a fan. Those two talents complement each other way too well to be separate by a node choice. Obviously our damage was a bit out of hand, but idk if this was the answer over just some tuning.","Nov 8, 2022 8:24 pm",Demon Hunter
It’s a trade off node.,"Nov 8, 2022 9:08 pm",Demon Hunter
"You can have frequent, but shorter power windows through demonic along with baseline Meta, or you can shorten the Cooldown with added +vers.","Nov 8, 2022 9:13 pm",Demon Hunter
It’s just a decision between the two. You don’t get to have both.,"Nov 8, 2022 10:33 pm",Demon Hunter
Re-read my post. We DID get to have both prior to this build via a pvp talent that was unfortunately just removed.,"Nov 8, 2022 10:50 pm",Demon Hunter
"And you’ll note from my response, I have not argued that…","Nov 9, 2022 12:18 am",Demon Hunter
"As it is now in pre-patch, it is a choice between the two.","Nov 9, 2022 12:35 am",Demon Hunter
"You’ll just have to choose, and no longer have access to both.","Nov 9, 2022 10:47 am",Demon Hunter
No it’s not. I feel like I’m talking to a brick wall.,"Nov 9, 2022 12:26 pm",Demon Hunter
"As it is now in pre-patch, you can get both abilities. You can take the demonic talent and the First of the Illidari pvp talent at the same time.","Nov 9, 2022 12:49 pm",Demon Hunter
"That is no longer an option on the beta. If it goes live, it’s a pretty massive change. Assuming we take the demonic talent, it effectively nerfs our burst damage by 10% and increases our meta cd by a minute.","Nov 9, 2022 12:56 pm",Demon Hunter
"Of all the incredibly dumb things to cry about on the forum, this might be the dumbest. If you can build to a higher meta uptime then the class will be balanced around you doing precisely that. What will be a personal preference for you will be mandatory for everyone else because we’ll be severely underpowered if we don’t combo First/Demonic.","Nov 10, 2022 1:20 am",Demon Hunter
This is like the Momentum discourse but somehow even more boneheaded.,"Nov 10, 2022 4:51 am",Demon Hunter
"Nobody’s crying. I was just surprised that a massive unannounced nerf like this just wasn’t being talked about at all and figured I’d mention it. But I didn’t realize that people on the dh forums apparently just don’t like talking about big dh changes. So that’s on me, I guess.","Nov 10, 2022 5:22 am",Demon Hunter
Those of us actively keeping up on the Alpha/Beta were aware this was going to occur months ago.,"Nov 10, 2022 7:04 am",Demon Hunter
"With the large majority not engaging in PvP, this reduction in power wasn’t really at the core of discussions. Primarily the discussion was around PvE and how First isn’t nearly equal to Demonic.","Nov 10, 2022 8:56 am",Demon Hunter
Why would you be surprised First/Demonic isn’t going to be viable? They already share a choice node. The fact that one has persisted as a PvP talent in spite of this should be indication enough that that’s an oversight. Nevermind how broken an excessively high meta uptime DH build would be.,"Nov 10, 2022 3:15 pm",Demon Hunter
I can’t understand why anyone would be surprised by this - especially given how well DH is performing regardless.,"Nov 10, 2022 11:39 pm",Demon Hunter
"I assumed it too. But the months went by, and it never went away. At this point, literally all our impressions about how dh performs in pvp on live and on the beta are based on this talent. So its removal, surprising or not, is a pretty massive deal. One that almost nobody knows just happened.","Nov 11, 2022 12:37 am",Demon Hunter
I’m not surprised. In the same way I won’t be surprised when they eventually gut/overhaul fodder to the flame. But it’ll still be a big deal and people should know if/when it happens. You’re 100% right that this discourse is pretty boneheaded. Why you being so annoying with these dumb responses?,"Nov 13, 2022 10:44 am",Demon Hunter
Is anyone having this issue? Throw Glaive just won’t work. I missed out on a rare kill because of it,"Nov 18, 2022 12:44 am",Demon Hunter
"ive just experience this, it appears to behave for me at least by working only when i am in combat, ie cannot start combat using throw glaive.","Nov 18, 2022 3:46 am",Demon Hunter
I will test it out today to see if it works for me and will let you know,"Nov 18, 2022 6:51 am",Demon Hunter
Did you spec into where it takes fury to use it? If so you need to build up fury first.,"Nov 18, 2022 11:34 am",Demon Hunter
You took Furious Throws.,"Nov 18, 2022 11:45 am",Demon Hunter
Learn to read.,"Nov 18, 2022 2:48 pm",Demon Hunter
Oh damn you are correct lmfao,"Nov 18, 2022 2:49 pm",Demon Hunter
"I forgot, learn to not be a dick","Nov 19, 2022 10:22 am",Demon Hunter
"Forget about all the prepatch cheese specs, no one cares about padding meters with sinful brand in.","Nov 17, 2022 10:54 pm",Demon Hunter
"(Max on his interview with dev saying specing into netherwalk was a 5-10% dmg loss from missed talents (same as solar beam for druids = dmg nerf, have to spend a point on something should be baseline)","Nov 19, 2022 8:38 am",Demon Hunter
"We had classes like WW and Enhancement get the ol nerf bat. I have a dh, and its fun, but its over the top right now. They need a little nip to how much dang dmg they are doing. Pre patch or not. Lot of their abilities are hitting too hard and way too fast, healing wise, heals cannot save anyone from that kind of damage and its pretty game breaking.","Nov 16, 2022 10:22 pm",Demon Hunter
Yall know what to do blizz… it must be done.,"Nov 16, 2022 11:09 pm",Demon Hunter
Absolutely right. BUFF DH @ 70!!,"Nov 17, 2022 7:08 pm",Demon Hunter
"By the way, you post on your main Hunter to nerf your alt DH because you are salty of getting owned by other DH’s… sounds like a Hunter problem.","Nov 17, 2022 7:35 pm",Demon Hunter
"This isnt my main, lol, you just dont want to be nerfed and want to be op. Instead of having a fair fight.","Nov 17, 2022 7:39 pm",Demon Hunter
Bro. The game is now balanced around level 70. All you people are doing is showing that you’re braindead. You’re essentially whining about twinks in pvp at under max level.,"Nov 17, 2022 7:44 pm",Demon Hunter
"They are still too strong at 70, been in a bg lately? Tons of dhs… if enhance and ww got nerfs, they need um too. Hell evoker needs um too!","Nov 17, 2022 9:18 pm",Demon Hunter
I’ve been on the beta the entirety of beta. DH is not even close to the biggest problem. Actually I’d say the real problem with DH is that it’s so easy to kill with a single CC outside of it’s cooldowns. Maybe you’re just bad?,"Nov 18, 2022 11:49 am",Demon Hunter
But if your not CCd your doing 3 times everyone else’s damage. With a solid team rotate trinkets and defensives and DH is a god.,"Nov 18, 2022 1:45 pm",Demon Hunter
Ahhhh reverse psychology…… THIS!!,"Nov 19, 2022 4:29 am",Demon Hunter
NERF DH OMG ITS OWNING EVERYONE…… LOOK IM CRYING ON THE FORUMS SO THIS MUST BE TRUE!,"Nov 19, 2022 8:30 am",Demon Hunter
"Hey, my name is Fumi and I main demon hunter for a couple of years now. I love this class, it’s my lifeblood, but I have many concerns going into df!","Nov 5, 2022 1:55 pm",Demon Hunter
"Right now, DH has Aoe stun, aoe silence, single stuns, imprison, big d dmg, aoe fear, uncapped damage. To me, none of this seems fair.","Nov 5, 2022 3:38 pm",Demon Hunter
"Don’t get me wrong, I love when Dh is super duper op, but I have lots of concerns that DH doesn’t take much skill to play right now. I’m worried that if it stays like this, were going to get nerfed for being such a strong class while not having much skill.","Nov 5, 2022 7:45 pm",Demon Hunter
Also think about all the utility we can bring. Rogue? Monk? Nothing can compare to how much we bring right now!,"Nov 5, 2022 7:53 pm",Demon Hunter
"We don’t have AoE Silence anymore, we sacrifice DPS to take Fel Eruption, Imprison and Chaos Nova puts us on par for the baseline Shaman/Warlock toolkit and we have to sacrifice a lot of DPS traits in the Class Tree to take Sigil of Misery. We’re still capped to 5 targets on a lot of our AoE so I don’t know what “uncapped damage” refers to.","Nov 5, 2022 8:15 pm",Demon Hunter
Doesn’t sound to me like you’ve been playing the class…,"Nov 6, 2022 5:02 am",Demon Hunter
"its not sunday yet, get back in the sewers op","Nov 6, 2022 5:16 am",Demon Hunter
"In pvp, I agree we are too strong in prepatch. We’ll have to see what its like at max level","Nov 6, 2022 6:21 am",Demon Hunter
edit: but the talent choices are fine,"Nov 7, 2022 3:27 am",Demon Hunter
"yea, I agree some of the talents are really fine. Just the tuning needs to be brought down a little bit. Right now, we’re so strong it doesn’t take much skill!","Nov 7, 2022 9:13 am",Demon Hunter
"This is pre patch btw, only thing that matters is how scaling is on beta atm","Nov 7, 2022 9:33 am",Demon Hunter
"Demon Hunter isn’t strong enough, we need Fel Bombardment buff","Nov 7, 2022 2:28 pm",Demon Hunter
"You are not prepared (for dat nerf)
Though i do hope everyone will end up happy with the mains the pick","Nov 7, 2022 3:54 pm",Demon Hunter
I have mained Demon Hunter since Ny’alotha and I have to say I really agree. We should be asking for DH nerfs. If I am able to use my feet and do the same damage as my friend who is playing high quality fury warrior (he is a good guy though) then there is a fondamentle problem with the class.,"Nov 7, 2022 4:20 pm",Demon Hunter
your poor keyboard,"Nov 8, 2022 1:41 am",Demon Hunter
In the Beta or in Pre-patch?,"Nov 8, 2022 3:44 am",Demon Hunter
This is on both. It’s insane what this class Is doing right now. I just want to make sure blizzard doesn’t nerf us for being too unskillful because I love playing this class.,"Nov 9, 2022 12:21 am",Demon Hunter
"I love being able to glide with my wings high above Orgrimmar as if I’m an eagle just watching the other classes down on the ground. Sometimes I whisper people that I can see them, just for them to look all around not realizing I’m way above them! I am a demon hunter at heart, that’s why I’m petrified of what blizzard is going to do to us if things continue like this…","Nov 9, 2022 4:59 am",Demon Hunter
"So one minute Dh have too much utility, until proved otherwise. Now it does to much dps for the skill involved? So does that mean Bear tank should be the worst tank.","Nov 9, 2022 6:33 pm",Demon Hunter
"Post wasn’t on DH so I doubt its your lifeblood. Doesn’t understand what a rogue can bring as utility, and WW hasn’t been weak for a long time.","Nov 9, 2022 6:47 pm",Demon Hunter
There’s no option to be in your meta form permanently. Is that an Illidan-only thing? I’d really love to be able to fly as a dh and this would be the only way they could justify it.,"Nov 17, 2022 1:41 pm",Demon Hunter
"Druids got forms
Worgens have 2 forms skill
Dracs got visages","Nov 17, 2022 2:20 pm",Demon Hunter
Let DH have Meta for toggleable.,"Nov 17, 2022 2:47 pm",Demon Hunter
not something I’d personally go in for but more customization is never not healthy for the game,"Nov 17, 2022 2:55 pm",Demon Hunter
maybe it’d finally give them an excuse to give veng meta a glide animation,"Nov 17, 2022 3:00 pm",Demon Hunter
"Meta is supposed to be an impactful CD/rotational based form. It isn’t supposed to be like druid forms or stances where you just toggle it and forget it. If they gave us some kind of option to be in demon form forever, it would either need to be a cosmetic glyph or it would need to be some sort of specialized build like a set of shattered destiny synergy talents.","Nov 17, 2022 3:03 pm",Demon Hunter
Not with that Attitude! lol,"Nov 17, 2022 3:05 pm",Demon Hunter
"I don’t know man, I kinda like it the way it is! It’s nice seeing my character’s transmog while I’m out of demon form, and it makes me feel really cool when I jump into the air and turn into a demon","Nov 17, 2022 3:16 pm",Demon Hunter
"If I’m in demon form all the time, I’m just gonna get desentitized to it and it will begin to feel boring/not impactful. As it is, the way my character looks is tied to my rotation and that’s pretty cool!","Nov 17, 2022 3:19 pm",Demon Hunter
"That being said…BLIZZ PLZ LET ME FLY WITH MY DEMON WINGS. DRACTHYR GOT IT, PLZ GIVE IT TO DH TOO","Nov 17, 2022 6:56 pm",Demon Hunter
That’s why it should be Toggleable or a spell you can use. Unlike Worgen where they form in combat. it would be more like Druid where we can shift,"Nov 17, 2022 7:43 pm",Demon Hunter
Remember when Goku went super saiyan 2 and forgot how to turn it off? That’s how I see meta.,"Nov 18, 2022 12:10 am",Demon Hunter
"meta = super saiyan
meta + bloodlust = super saiyan 2
meta + bloodlust + ? = super saiyan 3
meta + bloodlust + ? + ? = super saiyan god","Nov 18, 2022 1:59 am",Demon Hunter
meta + bloodlust + ? + ? + ? = super saiyan blue,"Nov 19, 2022 12:00 am",Demon Hunter
Hey guys I have mainly used my DH for tanking and PVE but recently been trying to have some pvp fun with him due to pve content getting obsolete.,"Nov 18, 2022 4:31 pm",Demon Hunter
So far however I fail to find a solid pvp rotation the way I have for my Rogue.,"Nov 18, 2022 5:56 pm",Demon Hunter
I guess most people will open with The Hunt but then what?,"Nov 18, 2022 11:13 pm",Demon Hunter
OK so maybe it’s a bit much to expect transformation + glide animations for Vengeance but what about letting us throw our equipped weapon with Throw Glaive? Surely that’s not going to be a game-shattering workload is it?,"Nov 18, 2022 3:01 pm",Demon Hunter
"I personally love it, and it was my main in 9.1. I don’t like demonic, and never have. Just curious as to why everyone prefers demonic and says it “fits the class better”.","Sep 30, 2022 4:51 pm",Demon Hunter
"Because I play the class in order to be mobile, and momentum removes that mobility by tying my damage to it. Instead of holding fel rush to use at opportune times to do mechanics I need to keep it on CD to maintain a flat damage buff.","Sep 30, 2022 6:16 pm",Demon Hunter
"It also yeets me around the room, which is impractical or outright impossible on certain fights.","Sep 30, 2022 8:14 pm",Demon Hunter
"I’ve played almost every DPS spec in the game, and momentum is by far my least favorite talent.","Sep 30, 2022 9:29 pm",Demon Hunter
"Because it’s a maintenance buff, which would be annoying by itself, that forces us to incorporate our mobility into our rotation in order to maintain it, making it doubly annoying.","Sep 30, 2022 11:26 pm",Demon Hunter
Love Momentum TBH. It’s one of the few talents/spells that gives you a risk/reward playstyle alongside Surrender to Madness and Ravenous Frenzy. Except it’s not as hardcore as either of those abilities to the point where you can choose to sacrifice some of your output in specific parts of a fight/Key so that you retain your mobility and can still do/avoid mechanics.,"Sep 30, 2022 11:33 pm",Demon Hunter
"There are some players who don’t want Momentum to be super spammy with the incoming reduction to the Fel Rush CD with Erratic Felheart. But IMO that’s more of an issue with Erratic Felheart as opposed to momentum. Besides that, Momentum acts exactly the same as it does currently on live.","Sep 30, 2022 11:43 pm",Demon Hunter
"Then there are players who, for the most part, do not do competitive content enough to worry about whether the sub 5% damage amp really affects them in any way. Added to that, they probably have never tried momentum to attempt at any challenging content in a dedicated manner.","Oct 1, 2022 10:20 am",Demon Hunter
"I think people just want to minimize risk when they’re playing DH. Some of us get bored though and like the added complexity. It’s like a more involved rotation but it involves map awareness rather than making silly combos. I personally don’t see why that has to be so controversial, once you get used to thinking about surroundings and how to minimize your chance of death it becomes second nature.","Oct 1, 2022 10:28 am",Demon Hunter
Maybe it’s the camera rotating that people can’t get used to?,"Oct 2, 2022 6:39 pm",Demon Hunter
Yeah I mean maybe their supports should put down more wards?,"Oct 2, 2022 7:51 pm",Demon Hunter
nice one mite,"Oct 3, 2022 2:19 am",Demon Hunter
"I loved it initially, but it’s the maintenance that can be off-putting. In Legion, you’d also waste your Blur for refreshes. Though it was a fury builder then, too. The uniqueness was enjoyable, even if it lead to untimely and humiliating deaths. It could do with some more risk/reward, a flat %dam increase needing refresh every 7-10seconds isn’t impactful. Though similar complaints were made about Nemesis.
Ideally, there will be balance enough for you to play what you enjoy for most encounters.","Oct 3, 2022 1:30 pm",Demon Hunter
the way demonic is for DF is insanely fun. trying to maintain 100% uptime on demon form is a lot of fun and very challenging.,"Oct 3, 2022 3:04 pm",Demon Hunter
You could tie the same buff to Glaive Toss and it’d be far less irritating to use.,"Oct 3, 2022 6:44 pm",Demon Hunter
Because it feels terrible.,"Oct 3, 2022 7:15 pm",Demon Hunter
I enjoy playing Momentum and I am having a blast with it in the beta. I can not wait to close the book on the “Sinful Brand” era once and for all.,"Oct 3, 2022 7:20 pm",Demon Hunter
"11,864% this. One of DH’s primary strengths is movement in combat, both in pve and pvp. Tying damage to movement is fine on a Patchwerk-styel/melee-friendly fight, but those are rare.","Nov 1, 2022 8:30 am",Demon Hunter
"On a more subjective viewpoint, Demonic is faster-paced and more visually stimulating.","Nov 2, 2022 10:37 pm",Demon Hunter
"Simply put, it turns our mobility into use on CD damage amp.","Nov 3, 2022 3:36 am",Demon Hunter
Two pvp talents have been removed with massive ramifications.,"Nov 10, 2022 9:53 pm",Demon Hunter
"Previously if you chose the pvp talent, you could then get essence break and increased demon form duration for fury spent AND fodder to the flame. Now you have to choose between demon form duration or fodder.","Nov 10, 2022 11:46 pm",Demon Hunter
"Or you could have gone essence break, changing all spell dmg to chaos so your mastery makes it stronger (ie. the hunt) AND fodder to the flame. Now it’s one or the other.","Nov 11, 2022 1:19 pm",Demon Hunter
"So on the surface, it doesn’t seem like a huge change but actually is pretty impactful for pvp.","Nov 14, 2022 1:12 pm",Demon Hunter
Is in the spec tree.,"Nov 17, 2022 10:56 pm",Demon Hunter
"Playing demonic always in pvp, now we lost short meta talent… because its a “duplicate” from tree? fees bad for pvp to lose short meta.","Nov 17, 2022 10:34 pm",Demon Hunter
This ability is garbage. It would make more sense and it would feel so much better to use as a smoke bomb effect.,"Sep 8, 2022 1:32 am",Demon Hunter
"it def needs to be buffed, 20% for a 5 min cd?","Sep 8, 2022 1:49 am",Demon Hunter
With every class bringing raid utility now blizz can buff darkness and amz back to where it was before.,"Sep 8, 2022 4:36 am",Demon Hunter
Busted af ability. Needs 2 be gutted in all honesty.,"Sep 8, 2022 1:11 pm",Demon Hunter
"It has its place as an interesting raid/m+ cooldown. However, I do agree that it is underwhelming as a major defensive CD. AMZ is infinitely better than darkness for example.","Sep 11, 2022 5:23 pm",Demon Hunter
"It only really shines when paired with spirit link totem, and that’s about it.","Sep 13, 2022 1:41 am",Demon Hunter
"I wish they would rework the “Long Night” talent choice. Maybe instead of a 5 minute darkness that has a 2 second extended duration (SUPER niche, won’t see much action outside very specific interaction with boss mechanics), maybe include some DR or some other thing that makes it a more powerful defensive CD.","Nov 3, 2022 5:44 pm",Demon Hunter
True . Other classes have a lot of defensive spells,"Nov 9, 2022 7:29 pm",Demon Hunter
Just make it have a 10% damage reduction on top.,"Nov 9, 2022 9:48 pm",Demon Hunter
Changing the 25% chance to dodge to miss would go a long way. Maybe increasing avoidance as well.,"Nov 10, 2022 11:50 am",Demon Hunter
"same as blur, dh defences as self heal are the worst in all game, when you compare to the rest of classes with pre shields like shaman or paladin, and insta heals, shaman, paladin, warrior, hunter,
rogue have 100% evasion, /disapear","Nov 10, 2022 1:44 pm",Demon Hunter
dh is horrible in pvp,"Nov 10, 2022 1:46 pm",Demon Hunter
"You’re weird. Darkness is 50% in PvP up from 20%. Genuinely an insane defensive. If it was allowed to go lower than 3 min CD it would be busted. Blur is short CD, mitigation, AND dodge.","Nov 10, 2022 4:17 pm",Demon Hunter
"Maybe it’s just me but it seems like DH are broken in PvP right now. Absurd healing, damage, blur on a 43 sec cd with max conduit, still has like 80% dodge, nether, darkness, glimpse, fodder. If you cant win with this free class right now maybe stay out of pvp lol.","Nov 11, 2022 5:09 am",Demon Hunter
"right now, look like it since all the conduits and class abilities of shadow land are active, you can do glare 40% of no eyebeam CD with the second demon. and have the hunt,","Nov 11, 2022 1:36 pm",Demon Hunter
"darkness 20% chance of not been hit? really? rogues get 100%, that skill is meant for raid healers, on a 5 min cd? glimpse? really? you use it? you can’t be cc while you jump back, but doesn’t breck the CC so is useless 1 second immunity?","Nov 11, 2022 1:38 pm",Demon Hunter
